unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,closed_date,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,taxi_company_borough,data_source,extraction_timestamp
66777194,2025-11-10T01:20:17.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,4215 PARK AVENUE,PARK AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,PARK AVENUE,In Progress,06 BRONX,2030277501,BRONX,1012131,248193,MOBILE,Unspecified,BRONX,40.847863491304004,-73.89922497624548,"{'latitude': '40.847863491304004', 'longitude': '-73.89922497624548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778096,2025-11-10T01:20:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,216 MILFORD STREET,MILFORD STREET,PITKIN AVENUE,BELMONT AVENUE,PITKIN AVENUE,BELMONT AVENUE,ADDRESS,BROOKLYN,MILFORD STREET,In Progress,05 BROOKLYN,3040240026,BROOKLYN,1018369,184907,PHONE,Unspecified,BROOKLYN,40.674138004166636,-73.8769991382723,"{'latitude': '40.674138004166636', 'longitude': '-73.8769991382723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780107,2025-11-10T01:20:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,840 EAST    8 STREET,EAST    8 STREET,AVENUE H,DEAD END,AVENUE H,DEAD END,ADDRESS,BROOKLYN,EAST    8 STREET,In Progress,14 BROOKLYN,3065100001,BROOKLYN,992889,168403,PHONE,Unspecified,BROOKLYN,40.62889965328475,-73.9688770525363,"{'latitude': '40.62889965328475', 'longitude': '-73.9688770525363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777211,2025-11-10T01:19:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11375,117-10 QUEENS BOULEVARD,QUEENS BOULEVARD,77 AVENUE,78 AVENUE,77 AVENUE,78 AVENUE,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,In Progress,06 QUEENS,,QUEENS,1030679,199933,ONLINE,Unspecified,QUEENS,40.71532481171219,-73.83251743853093,"{'latitude': '40.71532481171219', 'longitude': '-73.83251743853093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779153,2025-11-10T01:18:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10470,4619 RICHARDSON AVENUE,RICHARDSON AVENUE,EAST  240 STREET,EAST  241 STREET,EAST  240 STREET,EAST  241 STREET,ADDRESS,BRONX,RICHARDSON AVENUE,In Progress,12 BRONX,2050820055,BRONX,1025107,268256,MOBILE,Unspecified,BRONX,40.90287965396204,-73.85220134044813,"{'latitude': '40.90287965396204', 'longitude': '-73.85220134044813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777204,2025-11-10T01:18:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,2860 LAMPORT PLACE,LAMPORT PLACE,REVERE AVENUE,EAST TREMONT AVENUE,REVERE AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,LAMPORT PLACE,In Progress,10 BRONX,2055620226,BRONX,1033692,239812,MOBILE,Unspecified,BRONX,40.82476571431192,-73.82135534746935,"{'latitude': '40.82476571431192', 'longitude': '-73.82135534746935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777864,2025-11-10T01:18:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10023,152 WEST   73 STREET,WEST   73 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   73 STREET,Closed,07 MANHATTAN,1011440153,MANHATTAN,989850,222983,PHONE,Unspecified,MANHATTAN,40.778711321866936,-73.97977999565617,"{'latitude': '40.778711321866936', 'longitude': '-73.97977999565617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:36:07.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-11-10T01:36:12.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776261,2025-11-10T01:17:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,5570 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST  256 STREET,BEND,WEST  256 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,In Progress,08 BRONX,2059500429,BRONX,1010145,268620,MOBILE,Unspecified,BRONX,40.90393531760179,-73.90632435093436,"{'latitude': '40.90393531760179', 'longitude': '-73.90632435093436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780373,2025-11-10T01:17:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11207,119 JEROME STREET,JEROME STREET,ARLINGTON AVENUE,FULTON STREET,ARLINGTON AVENUE,FULTON STREET,ADDRESS,BROOKLYN,JEROME STREET,In Progress,05 BROOKLYN,3039370047,BROOKLYN,1015239,186797,MOBILE,Unspecified,BROOKLYN,40.679337133398974,-73.88827425633642,"{'latitude': '40.679337133398974', 'longitude': '-73.88827425633642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777203,2025-11-10T01:17:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11232,869 43 STREET,43 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,43 STREET,In Progress,12 BROOKLYN,3009250048,BROOKLYN,984742,173976,MOBILE,Unspecified,BROOKLYN,40.64420054991813,-73.9982271094765,"{'latitude': '40.64420054991813', 'longitude': '-73.9982271094765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780179,2025-11-10T01:16:54.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11372,78-11 ROOSEVELT AVENUE,ROOSEVELT AVENUE,78 STREET,79 STREET,78 STREET,79 STREET,ADDRESS,JACKSON HEIGHTS,ROOSEVELT AVENUE,In Progress,03 QUEENS,4012890042,QUEENS,1015438,211549,PHONE,Unspecified,QUEENS,40.74727471286751,-73.88744212760699,"{'latitude': '40.74727471286751', 'longitude': '-73.88744212760699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778229,2025-11-10T01:16:49.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,Unspecified MANHATTAN,,MANHATTAN,997602,222687,MOBILE,Unspecified,MANHATTAN,40.77789056928608,-73.95179032471655,"{'latitude': '40.77789056928608', 'longitude': '-73.95179032471655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:47:32.000,The Police Department visited the location and no Encampment was found.,2025-11-10T01:47:37.000,Q,Stairway,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779152,2025-11-10T01:16:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,66 BATTERY AVENUE,BATTERY AVENUE,88 STREET,90 STREET,88 STREET,90 STREET,ADDRESS,BROOKLYN,BATTERY AVENUE,In Progress,10 BROOKLYN,3060710032,BROOKLYN,977778,164223,ONLINE,Unspecified,BROOKLYN,40.61742827588212,-74.02331208450701,"{'latitude': '40.61742827588212', 'longitude': '-74.02331208450701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779198,2025-11-10T01:16:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11232,869 43 STREET,43 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,43 STREET,In Progress,12 BROOKLYN,3009250048,BROOKLYN,984742,173976,MOBILE,Unspecified,BROOKLYN,40.64420054991813,-73.9982271094765,"{'latitude': '40.64420054991813', 'longitude': '-73.9982271094765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774283,2025-11-10T01:15:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11354,25 ROAD,25 ROAD,25 ROAD,WHITESTONE EXPRESSWAY,25 ROAD,WHITESTONE EXPRESSWAY,INTERSECTION,,,In Progress,07 QUEENS,,QUEENS,1031949,222033,MOBILE,Unspecified,QUEENS,40.77597689723576,-73.82777946503842,"{'latitude': '40.77597689723576', 'longitude': '-73.82777946503842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777189,2025-11-10T01:15:22.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,11223,2099 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,MCDONALD AVENUE,In Progress,15 BROOKLYN,3071040017,BROOKLYN,991846,158287,MOBILE,Unspecified,BROOKLYN,40.60113428219098,-73.97264595485817,"{'latitude': '40.60113428219098', 'longitude': '-73.97264595485817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777221,2025-11-10T01:15:15.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Street,10309,VETERANS ROAD WEST,VETERANS ROAD WEST,VETERANS ROAD WEST,TYRELLAN AVENUE,VETERANS ROAD WEST,TYRELLAN AVENUE,INTERSECTION,,,In Progress,03 STATEN ISLAND,,STATEN ISLAND,920247,131604,PHONE,Unspecified,STATEN ISLAND,40.52766701124552,-74.23022888842462,"{'latitude': '40.52766701124552', 'longitude': '-74.23022888842462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774304,2025-11-10T01:15:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,770 GARDEN STREET,GARDEN STREET,PROSPECT AVENUE,CROTONA PARKWAY,PROSPECT AVENUE,CROTONA PARKWAY,ADDRESS,BRONX,GARDEN STREET,In Progress,06 BRONX,2031120025,BRONX,1016295,248921,PHONE,Unspecified,BRONX,40.84984750444299,-73.88417086231655,"{'latitude': '40.84984750444299', 'longitude': '-73.88417086231655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778156,2025-11-10T01:15:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,WEST  238 STREET,WEST  238 STREET,FORT INDEPENDENCE STREET,WEST  238 STREET,FORT INDEPENDENCE STREET,WEST  238 STREET,INTERSECTION,,,In Progress,08 BRONX,,BRONX,1012470,260848,MOBILE,Unspecified,BRONX,40.88259652776681,-73.89794638233509,"{'latitude': '40.88259652776681', 'longitude': '-73.89794638233509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776902,2025-11-10T01:14:48.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,3505 BROADWAY,BROADWAY,WEST  143 STREET,WEST  144 STREET,WEST  143 STREET,WEST  144 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,09 MANHATTAN,1020900029,MANHATTAN,997744,239982,PHONE,Unspecified,MANHATTAN,40.825360385205165,-73.95124285145732,"{'latitude': '40.825360385205165', 'longitude': '-73.95124285145732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-10T01:36:55.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:37:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772837,2025-11-10T01:14:37.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10027,18 MT MORRIS PARK WEST,MT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,Closed,11 MANHATTAN,1017190001,MANHATTAN,999341,232509,ONLINE,Marcus Garvey Park,MANHATTAN,40.80484651053699,-73.94548930106254,"{'latitude': '40.80484651053699', 'longitude': '-73.94548930106254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:36:59.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:37:02.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777113,2025-11-10T01:14:33.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11354,25 ROAD,25 ROAD,25 ROAD,WHITESTONE EXPRESSWAY,25 ROAD,WHITESTONE EXPRESSWAY,INTERSECTION,,,In Progress,07 QUEENS,,QUEENS,1031949,222033,MOBILE,Unspecified,QUEENS,40.77597689723576,-73.82777946503842,"{'latitude': '40.77597689723576', 'longitude': '-73.82777946503842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773357,2025-11-10T01:14:09.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11354,40-27 147 STREET,147 STREET,LIRR PORT WASHINGTON LINE,41 AVENUE,LIRR PORT WASHINGTON LINE,41 AVENUE,ADDRESS,FLUSHING,147 STREET,In Progress,07 QUEENS,4050270026,QUEENS,1034605,216878,ONLINE,Unspecified,QUEENS,40.761813060990654,-73.81822844274727,"{'latitude': '40.761813060990654', 'longitude': '-73.81822844274727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Other,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772992,2025-11-10T01:14:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,3495 BROADWAY,BROADWAY,WEST  142 STREET,WEST  143 STREET,WEST  142 STREET,WEST  143 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,09 MANHATTAN,1020890033,MANHATTAN,997661,239832,MOBILE,Unspecified,MANHATTAN,40.82494880432053,-73.95154305067291,"{'latitude': '40.82494880432053', 'longitude': '-73.95154305067291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:36:22.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:36:27.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775904,2025-11-10T01:13:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11375,66-25 103 STREET,103 STREET,66 AVENUE,66 ROAD,66 AVENUE,66 ROAD,ADDRESS,FOREST HILLS,103 STREET,Closed,06 QUEENS,4021320045,QUEENS,1025479,205076,PHONE,Unspecified,QUEENS,40.729466843681784,-73.85124376881488,"{'latitude': '40.729466843681784', 'longitude': '-73.85124376881488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:44:44.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T01:44:47.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780216,2025-11-10T01:13:02.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Crosswalk,10309,MARCY AVENUE,MARCY AVENUE,MARCY AVENUE,WOODROW ROAD,MARCY AVENUE,WOODROW ROAD,INTERSECTION,,,In Progress,03 STATEN ISLAND,,STATEN ISLAND,928056,136946,PHONE,Unspecified,STATEN ISLAND,40.54238266183521,-74.20218314251503,"{'latitude': '40.54238266183521', 'longitude': '-74.20218314251503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776501,2025-11-10T01:12:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,124 ST JAMES PLACE,ST JAMES PLACE,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,ST JAMES PLACE,Closed,02 BROOKLYN,3019630052,BROOKLYN,994139,189268,ONLINE,Unspecified,BROOKLYN,40.686168184738676,-73.96434319292621,"{'latitude': '40.686168184738676', 'longitude': '-73.96434319292621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:42:29.000,The Police Department issued a summons in response to the complaint.,2025-11-10T01:42:32.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773439,2025-11-10T01:12:36.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11225,991 NOSTRAND AVENUE,NOSTRAND AVENUE,SULLIVAN PLACE,EMPIRE BOULEVARD,SULLIVAN PLACE,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,In Progress,09 BROOKLYN,3013090001,BROOKLYN,997850,181307,MOBILE,Unspecified,BROOKLYN,40.66431211201971,-73.95097849172319,"{'latitude': '40.66431211201971', 'longitude': '-73.95097849172319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777186,2025-11-10T01:12:00.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10463,3399 FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,HEATH AVENUE,BAILEY PLACE,HEATH AVENUE,BAILEY PLACE,ADDRESS,BRONX,FORT INDEPENDENCE STREET,In Progress,08 BRONX,2032610135,BRONX,1012113,260097,MOBILE,Unspecified,BRONX,40.88053640230051,-73.89924054489855,"{'latitude': '40.88053640230051', 'longitude': '-73.89924054489855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780184,2025-11-10T01:11:40.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11223,49 NIXON COURT,NIXON COURT,WEST STREET,OCEAN PARKWAY,WEST STREET,OCEAN PARKWAY,ADDRESS,BROOKLYN,NIXON COURT,In Progress,13 BROOKLYN,3072380082,BROOKLYN,993124,152407,ONLINE,Unspecified,BROOKLYN,40.58499367635253,-73.9680514571684,"{'latitude': '40.58499367635253', 'longitude': '-73.9680514571684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777212,2025-11-10T01:11:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11211,244 GRAND STREET,GRAND STREET,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,GRAND STREET,In Progress,01 BROOKLYN,3023940014,BROOKLYN,995609,199252,MOBILE,Unspecified,BROOKLYN,40.71357016451062,-73.95902596986745,"{'latitude': '40.71357016451062', 'longitude': '-73.95902596986745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778341,2025-11-10T01:10:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,FORT INDEPENDENCE STREET,FORT INDEPENDENCE STREET,BAILEY PLACE,FORT INDEPENDENCE STREET,BAILEY PLACE,FORT INDEPENDENCE STREET,INTERSECTION,,,In Progress,08 BRONX,,BRONX,1012154,260375,MOBILE,Unspecified,BRONX,40.88129929579129,-73.89909112086623,"{'latitude': '40.88129929579129', 'longitude': '-73.89909112086623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773350,2025-11-10T01:09:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11436,145-44 130 AVENUE,130 AVENUE,INWOOD STREET,146 STREET,INWOOD STREET,146 STREET,ADDRESS,JAMAICA,130 AVENUE,In Progress,12 QUEENS,4120820063,QUEENS,1041661,183590,MOBILE,Unspecified,QUEENS,40.67040273303542,-73.79304167034113,"{'latitude': '40.67040273303542', 'longitude': '-73.79304167034113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
