listing_id,host_id,neighbourhood_id,room_type_id,date_id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
194154,936830,533,1,215,89,6,35,0.37,1,180
195123,940724,534,1,216,50,1,225,2.35,1,343
195233,949221,535,1,104,43,1,401,6.62,2,43
195240,949221,536,1,34,42,1,72,0.84,2,96
195578,304493,537,1,74,85,1,46,0.97,1,59
195971,953279,538,2,11,139,3,83,1.19,1,255
195989,611716,539,1,21,105,1,211,2.21,2,252
196010,953565,540,2,217,265,5,15,0.16,1,0
197155,960836,541,2,11,149,1,122,1.29,1,20
197753,964482,542,1,216,68,2,295,3.9,2,188
197942,289135,543,2,35,99,3,207,2.18,1,304
199195,971075,544,1,42,75,3,50,0.65,2,38
199312,973438,545,1,8,100,2,273,2.85,1,254
200645,933378,546,3,3,90,1,0,0.0,1,0
200955,568325,547,2,218,160,30,25,0.26,1,46
201992,988350,548,2,123,190,4,105,1.62,1,328
202273,918087,549,1,219,67,4,72,0.76,3,0
203901,1000477,550,2,220,190,1,8,0.08,1,0
204065,51038,551,2,39,248,2,58,0.61,6,199
204833,903686,552,1,221,100,6,8,0.09,1,249
204959,464506,553,1,18,95,3,172,1.84,2,64
205043,1007558,554,1,86,150,1,330,7.14,1,111
205485,1010242,555,2,125,145,3,123,1.29,1,287
205735,1011426,556,1,130,41,2,55,0.59,1,286
205867,1012691,557,2,87,120,4,87,0.99,1,263
206071,12221,558,1,88,50,3,258,2.7,2,276
206316,1014639,559,2,94,157,2,4,0.18,1,0
206772,1017473,560,2,60,195,14,31,0.33,1,263
206957,1018472,561,2,222,70,4,128,1.34,2,90
208148,1024355,562,2,223,185,3,14,0.15,1,0
208889,1029021,563,2,8,145,3,30,0.32,3,11
209310,1031148,564,1,53,50,28,258,2.9,1,287
211078,306739,565,2,224,185,3,228,2.39,3,1
211974,272730,566,2,15,250,1,60,0.65,1,0
212109,666271,567,1,40,80,90,9,0.2,1,338
212178,1094178,568,2,19,230,2,179,1.88,1,44
212544,1096084,569,2,225,100,7,9,0.1,1,0
213272,293130,570,1,226,40,1,1,0.37,1,5
213330,800223,571,1,190,200,30,25,0.49,1,0
214917,1109658,572,1,227,80,2,2,0.05,1,158
215560,1112560,573,1,88,79,3,152,1.6,3,192
215784,864735,574,2,96,95,30,24,0.25,8,358
215907,1114587,575,2,54,300,2,45,0.47,3,31
217580,1121193,576,2,228,100,30,7,0.08,1,241
218358,1129218,577,1,118,80,7,19,0.35,1,285
219066,447754,578,2,229,110,1,24,0.26,1,183
219482,759583,579,2,230,172,4,8,0.09,2,189
219793,1138692,580,2,231,199,1,29,0.31,2,162
219818,1138692,581,2,232,199,1,14,0.15,2,158
219922,1139574,582,1,32,100,1,33,0.38,1,84
220351,921500,583,1,233,55,4,99,1.04,1,260
220563,918087,584,1,234,75,3,59,0.62,3,0
220946,1144415,585,2,29,146,3,142,1.5,1,166
221043,846050,586,1,3,250,2,0,0.0,1,0
221097,1146744,587,2,235,116,29,22,0.23,1,335
221618,4887492,588,1,2,150,3,82,0.87,2,90
222054,22486,589,1,236,120,2,23,0.24,6,342
222304,1153993,590,2,120,199,4,32,0.34,1,28
223930,1164642,591,2,11,150,5,24,0.25,1,363
224004,1165231,592,1,237,69,1,59,0.63,2,86
224006,1165231,593,1,238,300,55,6,0.08,2,83
224510,991380,594,2,239,230,4,18,0.21,1,0
225297,1173599,595,2,156,125,4,3,0.03,1,0
225306,1112560,596,1,4,79,3,115,1.21,3,264
225887,663879,597,1,19,130,3,154,1.63,2,305
225926,1177497,598,1,15,239,1,164,1.73,11,356
225976,1177947,599,2,30,75,6,76,0.8,1,278
226021,815977,600,2,40,220,3,116,1.23,2,135
227715,209460,601,2,40,80,3,234,2.47,4,308
227735,1187935,602,2,8,288,2,120,1.27,1,229
228317,1191142,603,2,38,135,4,82,0.87,1,273
228496,1192424,604,2,60,225,3,13,0.15,1,83
228517,1192610,605,1,8,110,30,59,0.64,1,281
228925,1194377,606,2,49,100,7,63,1.87,1,321
228979,1190088,607,1,240,130,2,52,0.55,1,303
229367,1097545,608,1,87,89,1,278,2.95,3,192
229874,507304,609,2,241,200,5,1,0.01,1,0
230321,1203500,610,2,10,80,2,35,0.4,1,36
230854,12221,611,1,13,50,5,235,2.49,2,271
230877,292204,612,2,40,135,28,115,1.21,2,341
230956,1207399,613,1,242,90,1,109,1.15,1,333
231414,1184442,614,1,243,270,5,1,0.01,1,210
232612,1217241,615,2,61,110,3,305,3.24,1,231
232618,763420,616,2,48,145,1,102,1.52,1,308
233189,1220414,617,2,52,179,30,83,0.88,1,292
233638,1012895,618,1,244,55,1,19,0.25,1,311
233662,1223568,619,1,38,110,2,61,0.65,1,264
234184,902054,620,2,40,325,5,89,0.94,1,153
234870,1229984,621,1,245,75,30,65,0.74,3,219
235552,1234405,622,2,29,300,1,40,0.44,1,0
235651,83257,623,1,246,130,30,80,0.86,2,332
235951,1236070,624,2,19,190,30,136,1.45,1,120
235960,1236817,625,2,247,200,3,100,1.06,1,191
236671,1240820,626,2,51,180,2,125,1.36,3,248
236788,4166168,627,2,248,350,5,40,0.5,1,67
236806,1151987,628,2,3,160,4,0,0.0,1,0
237127,1146958,629,2,249,195,30,139,1.59,4,325
237210,1243192,630,2,3,241,30,0,0.0,1,249
239055,65064,631,2,250,300,7,2,0.03,1,0
239733,1256874,632,2,49,75,28,49,0.53,1,313
239766,1257309,633,2,251,100,5,8,0.11,1,0
239826,1257760,634,2,3,399,1,0,0.0,1,12
239883,136962,635,1,32,85,5,124,1.32,1,69
239899,1258363,636,2,252,80,21,5,0.12,1,0
240800,1263176,637,1,40,55,1,147,1.57,1,293
241140,1177497,638,1,248,438,1,43,0.46,11,363
241159,1264655,639,2,66,110,6,8,0.33,1,4
241862,1269455,640,2,50,200,2,37,0.39,1,257
242532,1177497,641,1,19,279,1,120,1.28,11,362
242643,1273825,642,2,17,137,1,24,0.29,1,0
243229,1276497,643,2,253,280,3,5,0.05,1,365
243708,288711,644,2,254,199,30,242,2.59,1,102
245504,714200,645,1,26,71,4,229,2.45,1,26
245544,1260921,646,1,19,42,2,108,1.36,2,302
245574,1288460,647,2,31,180,2,181,1.92,1,280
245607,825022,648,2,15,226,5,34,0.39,1,302
246134,283604,649,1,255,85,3,5,0.05,1,281
246351,1292250,650,2,256,135,1,5,0.06,1,0
246916,3647,651,2,88,79,4,60,0.64,2,297
246938,936630,652,2,11,154,1,238,2.59,1,246
248865,417504,653,2,54,199,3,34,0.37,28,60
248871,605463,654,2,8,700,3,131,1.4,4,296
249414,1306587,655,2,257,246,4,6,0.16,1,0
249618,1307773,656,1,258,125,60,4,0.06,1,364
249867,758441,657,1,126,100,1,7,0.08,4,281
250259,1311398,658,2,35,295,5,125,3.04,1,0
250311,945499,659,1,3,150,3,0,0.0,1,0
250323,1311870,660,2,259,119,1,49,0.58,1,0
250536,1313306,661,1,260,125,1,11,0.12,2,365
250537,1313306,662,2,3,400,5,0,0.0,2,365
250801,1314834,663,2,261,850,3,107,1.15,1,249
251262,1278802,664,1,13,129,2,241,2.6,1,303
251277,1317343,665,1,13,140,1,176,1.89,1,300
252076,297769,666,1,29,115,4,151,1.63,2,323
252607,1325961,667,2,58,200,3,49,0.53,2,0
253332,552343,668,2,262,96,120,13,0.14,1,204
253466,417504,669,2,8,199,3,33,0.47,28,60
253471,417504,670,2,263,199,3,24,0.32,28,84
253475,417504,671,2,8,199,3,59,0.66,28,60
253548,1331493,672,1,264,69,1,2,0.04,1,303
253590,1331850,673,2,14,185,2,16,0.23,1,261
253623,1332108,674,1,265,81,2,72,0.77,1,0
253800,417504,675,2,266,199,3,24,0.26,28,60
253803,417504,676,2,6,199,3,23,0.26,28,60
253806,417504,677,2,18,199,3,43,0.47,28,60
253811,417504,678,2,87,199,3,30,0.32,28,56
253815,417504,679,2,13,199,3,39,0.44,28,84
253828,417504,680,1,267,349,3,8,0.09,28,58
253839,417504,681,1,268,249,3,3,0.03,28,60
253842,417504,682,1,269,299,3,6,0.1,28,60
253846,417504,683,1,270,179,3,4,0.05,28,81
254131,1267021,684,1,51,54,5,56,0.66,3,365
254168,417504,685,1,183,599,3,7,0.08,28,60
254409,1336542,686,2,271,110,1,2,0.03,1,0
255024,1340007,687,2,8,220,2,178,2.69,1,297
255476,1302029,688,1,52,89,30,30,0.8,1,91
255601,1343630,689,2,11,170,2,190,2.04,1,315
255957,506779,690,2,40,495,7,25,0.27,2,338
256078,1346437,691,2,52,80,10,81,0.98,2,40
256328,1347034,692,2,6,760,2,7,0.08,1,361
256369,1348494,693,1,15,98,4,216,2.31,1,288
257097,315401,694,2,272,125,30,31,0.33,1,218
257568,1123923,695,1,273,48,90,53,0.57,2,1
257787,1356046,696,1,26,64,3,247,2.65,2,117
258284,1358312,697,2,274,154,3,233,2.5,1,0
258397,1354758,698,2,8,139,3,135,1.45,1,204
258686,1233267,699,1,275,75,4,20,0.23,1,0
258688,436599,700,2,72,325,4,46,0.5,1,20
258690,1359611,701,2,276,195,365,10,0.12,1,0
258740,1360043,702,1,277,58,1,143,2.83,1,0
258838,1360198,703,2,278,250,2,21,0.26,4,333
258876,1360198,704,1,3,50,7,0,0.0,4,189
259946,1360198,705,2,108,125,2,8,0.09,4,353
260451,52335,706,2,279,70,7,4,0.05,2,0
260765,480943,707,2,15,189,2,314,3.45,2,206
261194,696482,708,2,48,130,3,18,0.25,1,1
261259,1370358,709,2,280,145,7,11,0.12,1,0
261344,568103,710,1,72,101,7,51,0.55,1,307
261674,1372786,711,1,281,95,5,20,0.33,1,0
261781,1359519,712,2,282,375,7,8,0.12,1,0
262343,1376385,713,2,115,153,31,59,0.63,1,27
262405,1376778,714,2,8,92,4,54,0.62,1,27
262478,535128,715,1,98,80,5,10,0.46,1,348
262583,605463,716,2,88,300,4,153,1.66,4,246
263005,1380060,717,2,72,145,3,110,1.2,1,15
263190,1020539,718,1,17,88,2,69,0.91,2,0
263232,1381171,719,2,283,155,1,1,0.18,1,5
263502,1382749,720,2,284,185,180,24,0.26,1,0
263776,1384111,721,1,50,73,2,95,1.02,2,0
263888,1384559,722,2,249,225,2,129,1.41,1,107
264323,305972,723,1,96,85,7,171,1.84,2,144
265036,21188,724,1,10,99,2,20,0.59,1,98
265064,1123923,725,1,285,48,90,17,0.27,2,0
265145,1390947,726,2,286,200,5,8,0.09,1,0
265506,1392440,727,2,287,485,7,11,0.12,1,0
265831,1394190,728,2,239,310,5,5,0.09,1,89
265912,1394719,729,2,3,110,4,0,0.0,1,354
266146,1385157,730,2,288,109,30,36,0.39,5,286
266155,1385157,731,2,96,167,30,16,0.17,5,252
266351,1396546,732,2,289,147,15,5,0.12,1,189
266437,1397061,733,2,3,220,4,0,0.0,1,0
266449,1397115,734,2,118,195,4,68,0.77,1,271
266756,1398809,735,2,277,199,28,89,0.99,1,0
267376,638721,736,1,8,65,30,10,1.02,1,0
267435,1402454,737,1,15,55,1,38,0.85,1,0
267535,1402951,738,1,10,50,2,15,0.17,1,337
267652,164675,739,1,290,60,2,20,0.42,1,347
267708,661399,740,1,21,99,3,25,0.96,2,127
268392,1406773,741,2,27,130,2,35,0.42,1,41
268481,1380703,742,2,291,290,30,1,0.01,1,0
268868,1408733,743,2,72,350,3,64,0.7,1,18
269283,1410714,744,1,136,50,3,26,0.33,1,158
269889,1413098,745,1,88,96,2,244,2.74,1,270
270139,1093220,746,1,292,45,15,21,0.29,3,88
270231,1366310,747,1,35,85,2,270,2.95,2,306
270315,1398639,748,1,293,34,10,16,0.19,3,216
270345,1415590,749,2,61,250,3,24,0.26,1,16
270680,1315849,750,1,14,190,1,30,0.33,2,365
270681,1315849,751,1,294,75,2,5,0.06,2,365
271083,1217923,752,2,216,93,4,115,1.25,1,312
271128,1417166,753,1,88,60,5,9,0.19,2,33
271130,1417166,754,1,60,65,5,45,0.52,2,0
271694,1387370,755,2,295,125,365,19,0.21,1,365
271950,1362808,756,2,98,300,3,5,0.08,1,27
271954,1423798,757,2,86,150,2,203,2.22,1,300
272026,1423613,758,2,296,56,122,20,0.41,1,216
272044,1195295,759,2,297,299,3,49,0.53,1,365
272427,511993,760,1,226,60,4,6,0.07,1,303
272706,1402817,761,2,215,88,5,7,0.08,1,0
272738,1427381,762,1,40,60,2,35,0.38,2,161
273190,605463,763,2,149,1300,5,28,0.31,4,297
273256,1429642,764,1,3,200,6,0,0.0,1,0
274062,1433395,765,1,8,99,2,54,0.88,1,50
274329,1434654,766,2,88,110,3,115,1.75,2,28
274376,1434931,767,2,8,135,5,6,0.13,1,317
274743,1436404,768,2,188,110,15,1,0.02,1,275
275976,1417757,769,2,40,165,3,204,2.31,1,80
276216,1440691,770,2,298,127,180,1,0.03,1,365
276317,130901,771,2,11,402,3,89,0.97,1,340
276482,305972,772,1,72,85,6,130,1.42,2,97
277207,1447684,773,1,99,75,7,15,0.25,3,365
277370,1448432,774,2,299,139,30,52,0.6,1,314
277883,950657,775,2,300,70,6,58,0.63,1,0
278090,1451723,776,1,125,50,3,208,2.32,1,339
278145,1452026,777,1,301,30,5,3,0.03,1,0
278631,1132207,778,2,302,250,30,7,0.08,1,35
278876,368528,779,1,303,64,1,1,0.04,1,0
279093,1455825,780,2,304,300,3,2,0.06,1,365
279857,1420300,781,2,18,800,4,122,1.37,1,257
279969,240427,782,2,48,100,3,63,0.72,2,5
280315,1151818,783,2,305,250,5,26,0.28,1,0
281521,70614,784,2,306,200,27,1,0.01,1,0
281756,1468658,785,2,19,140,5,14,0.16,1,0
281851,1469036,786,1,88,130,1,107,2.38,1,304
282341,1471384,787,2,89,90,30,3,0.05,1,286
282443,36897,788,2,38,90,3,107,1.17,1,0
282514,1464358,789,1,88,97,3,29,1.57,1,118
282863,322934,790,2,26,91,6,69,0.76,1,265
282977,1474071,791,1,51,125,3,232,2.52,1,303
283072,1474637,792,1,3,75,7,0,0.0,1,0
283090,511175,793,2,307,180,7,24,0.26,2,125
283184,1427381,794,2,3,300,7,0,0.0,2,354
283272,524730,795,2,308,100,19,5,0.06,2,6
283550,1476954,796,2,226,175,3,10,0.23,1,0
284208,1366270,797,1,309,65,4,36,0.47,2,80
284855,1482460,798,2,19,240,5,94,1.1,1,134
285442,1475866,799,1,310,300,6,1,0.01,1,0
285492,1486034,800,2,311,385,1,63,0.71,1,364
285716,1487126,801,1,312,47,15,5,0.06,1,0
286662,1491538,802,2,18,110,3,238,2.6,1,297
286838,1492339,803,1,313,75,2,101,1.1,1,0
287397,1029021,804,2,8,100,3,21,0.23,3,43
287408,1495090,805,2,244,165,2,72,0.82,1,10
287417,1495196,806,2,11,300,2,40,0.68,1,0
287421,1495141,807,2,314,140,3,103,1.13,1,189
287481,1495502,808,2,64,120,6,66,0.72,2,17
287839,1498424,809,2,61,175,3,35,0.4,1,289
287845,1496847,810,2,15,275,31,121,1.33,1,305
289020,347036,811,2,190,179,8,15,0.19,1,0
289037,632334,812,2,315,189,2,13,0.18,1,0
289288,1502469,813,2,123,219,2,129,1.42,1,220
289665,1503831,814,2,316,450,20,157,1.71,1,0
289703,815741,815,2,317,249,5,8,0.11,1,0
289958,1454655,816,1,318,65,2,5,0.06,1,362
289995,1505217,817,2,11,250,4,46,0.52,1,121
290457,207124,818,2,136,139,30,37,0.41,1,153
291524,1470688,819,2,88,209,7,14,0.16,1,205
291714,1321504,820,2,319,120,5,37,0.45,1,310
291812,1509416,821,2,320,70,5,1,0.03,1,0
292047,1490696,822,1,104,90,3,209,2.38,1,236
292121,169927,823,2,321,199,3,4,0.07,1,200
292266,1513294,824,1,254,50,60,17,0.19,2,74
292637,1021834,825,2,3,100,5,0,0.0,1,0
293004,910719,826,2,3,110,1,0,0.0,1,0
293837,1495502,827,2,125,157,4,54,0.66,2,12
294227,417504,828,2,6,199,3,43,0.49,28,84
294239,1521432,829,2,196,192,3,7,0.08,1,0
294242,417504,830,2,31,199,3,75,0.93,28,84
294250,45682,831,2,78,150,1,88,0.99,1,0
294259,417504,832,2,40,199,3,73,0.84,28,56
294263,417504,833,2,15,199,3,89,1.06,28,62
294280,417504,834,2,322,199,3,23,0.26,28,81
294297,1521604,835,2,11,105,3,11,0.16,1,0
294353,430188,836,1,136,135,28,84,1.12,6,310
294490,417504,837,2,117,199,3,54,0.61,28,60
294717,1523610,838,1,323,125,3,17,0.19,1,0
295231,1387286,839,1,324,60,7,1,0.02,2,0
295379,1525761,840,2,19,85,1,73,0.89,1,0
295998,568585,841,2,64,300,3,36,0.47,1,29
296345,496164,842,1,52,75,2,98,1.07,2,264
296361,1528912,843,1,38,55,1,63,0.89,2,341
296658,1530106,844,1,325,44,5,2,0.09,1,0
296717,1530310,845,1,326,55,5,18,0.2,3,0
296844,839679,846,1,327,30,3,24,0.28,3,0
297611,997124,847,1,193,35,3,1,0.07,1,0
297962,1535987,848,1,296,70,1,2,0.05,1,363
298073,1536533,849,2,328,130,14,23,0.25,1,25
298759,1539749,850,1,35,52,2,93,1.12,4,0
298854,1412944,851,1,3,75,3,0,0.0,1,358
299062,236421,852,1,3,190,3,0,0.0,2,0
299078,787261,853,2,11,250,5,152,1.69,1,109
299531,1220404,854,2,40,100,1,119,1.39,2,289
299699,1557998,855,2,329,130,4,9,0.1,1,188
301034,1550578,856,1,49,140,2,44,0.49,1,260
302057,1555897,857,1,50,75,2,158,1.77,1,168
302758,8605,858,2,330,150,7,12,0.14,1,0
303345,1561505,859,2,331,90,3,51,0.57,1,311
303462,1562045,860,2,3,295,1,0,0.0,1,146
304799,185753,861,2,10,150,2,11,0.13,1,2
305211,1570170,862,2,48,180,3,236,2.74,2,242
306702,1577493,863,1,262,135,3,16,0.18,1,0
306799,1577961,864,1,233,65,5,123,1.42,1,46
309342,1586945,865,1,284,99,3,14,0.22,1,365
310220,1590548,866,1,74,149,14,65,0.73,1,364
310272,1390555,867,1,118,59,1,50,0.56,1,352
310325,745069,868,1,117,75,3,33,0.39,3,301
310338,745069,869,1,17,75,3,30,0.35,3,322
310524,1597481,870,1,174,75,3,13,0.15,1,298
310796,1385157,871,2,78,109,30,18,0.2,5,285
311003,72747,872,2,302,225,4,1,0.01,1,342
311343,1601664,873,1,85,86,3,216,2.44,1,250
311356,142147,874,1,64,52,2,98,1.09,1,326
312429,1606222,875,1,72,100,2,61,0.86,1,90
313890,1613244,876,2,322,99,30,13,0.34,9,289
314982,1617817,877,1,15,89,3,136,1.52,1,193
316238,279078,878,2,10,135,2,39,0.47,2,293
317838,1631400,879,2,15,199,14,65,0.73,1,155
317905,1631733,880,2,50,89,3,62,0.71,1,189
318021,1632149,881,1,40,110,3,47,0.57,1,248
318187,1633100,882,2,86,120,2,42,0.48,1,238
319724,1639120,883,1,29,59,3,207,2.29,2,284
319798,9647066,884,1,87,49,4,72,0.81,2,343
319844,1639884,885,1,185,79,14,22,0.25,1,268
320865,1643782,886,2,96,135,30,25,0.28,1,249
320876,516347,887,2,40,185,2,215,2.42,1,291
320877,1366194,888,2,332,225,4,26,0.73,1,0
321014,1644452,889,2,296,245,5,18,0.21,1,0
321136,1644999,890,2,98,115,3,18,0.21,1,31
322037,1649300,891,2,35,325,2,320,3.6,1,0
322604,1651591,892,1,18,95,2,160,1.8,2,79
322974,1610852,893,1,333,120,2,78,1.22,1,0
323706,6064192,894,2,311,499,30,64,0.72,1,157
324115,1639120,895,1,19,75,2,219,2.44,2,277
324517,1660724,896,1,334,109,1,66,0.94,1,353
324800,1661965,897,2,335,160,3,25,0.29,1,0
325429,92788,898,2,14,219,4,102,1.15,2,280
326832,668564,899,2,11,159,2,32,0.47,1,7
326956,51038,900,1,54,180,3,15,0.18,6,266
327521,82896,901,2,336,150,5,1,0.02,1,0
327778,1675255,902,2,40,106,3,12,0.14,1,271
328040,1676487,903,2,125,299,10,19,0.27,1,101
328693,1013131,904,2,8,179,3,297,3.37,1,205
328744,890215,905,2,35,165,3,12,0.13,1,343
329064,1680375,906,2,337,500,4,9,0.11,1,0
329310,1681546,907,2,338,250,15,9,0.1,1,190
329385,312288,908,1,32,87,7,46,0.62,2,310
333189,1697784,909,1,8,79,4,42,0.47,2,52
333323,1698391,910,1,15,75,2,118,2.11,3,312
334607,52043,911,2,339,200,30,53,0.6,1,0
334781,547177,912,1,8,80,1,15,0.21,1,329
335797,1709216,913,2,123,115,3,64,0.72,4,333
335819,1709216,914,2,77,115,3,51,0.58,4,327
335820,1709216,915,2,206,120,3,79,0.88,4,349
336220,1711529,916,1,19,125,3,202,2.29,1,217
339456,1723485,917,2,98,387,1,23,0.63,1,0
341525,1732559,918,1,23,95,6,62,0.76,2,80
341982,483013,919,2,340,99,2,36,0.45,1,0
342027,168417,920,2,29,121,1,16,0.19,2,351
342965,1740233,921,2,325,350,4,24,0.27,1,362
342995,1740216,922,1,15,75,2,77,0.88,2,144
343276,1732559,923,1,60,95,5,110,1.27,2,43
343971,10609846,924,1,341,89,1,56,0.64,1,365
344019,1746209,925,1,342,195,1,7,0.08,1,129
344068,1745312,926,1,3,160,21,0,0.0,1,0
344092,1745402,927,2,343,70,18,19,0.22,1,0
346248,1755339,928,1,344,100,3,7,0.09,1,0
346805,562614,929,2,345,140,1,53,0.6,1,0
347865,251176,930,2,8,189,3,265,2.99,2,355
349841,202507,931,1,3,160,5,0,0.0,1,0
350168,1774431,932,2,296,178,30,8,0.1,1,280
350525,74777,933,2,346,145,14,46,0.52,1,38
351530,1747222,934,2,347,125,5,6,0.08,1,31
351859,417652,935,2,15,265,4,75,0.86,1,324
352651,1785800,936,1,11,77,5,11,0.13,3,365
352864,1786901,937,1,13,60,3,5,1.47,9,0
353317,314377,938,2,11,129,3,132,1.49,1,171
354095,1474749,939,2,78,199,6,41,0.47,1,36
355106,1797859,940,1,348,92,7,34,0.39,1,332
356230,1251762,941,2,349,185,3,34,0.39,1,0
357509,684129,942,2,159,110,7,27,0.31,1,192
359982,1631288,943,1,203,65,4,30,0.34,1,139
360400,1386983,944,1,72,135,3,214,2.45,2,167
361803,1562039,945,3,319,115,30,12,0.14,1,0
363320,390251,946,1,350,175,2,6,0.09,4,10
363673,256239,947,1,3,3000,7,0,0.0,1,365
364275,1840564,948,1,104,72,3,156,1.8,1,110
364785,1842714,949,1,351,80,2,30,0.74,1,0
367042,774128,950,2,352,125,5,1,0.02,1,0
367810,1728785,951,1,353,120,5,3,0.09,1,242
369411,179679,952,1,61,94,2,272,3.18,3,22
369567,1863447,953,1,17,56,3,63,0.82,1,0
369671,1863713,954,2,15,549,30,58,0.66,1,200
371138,1869567,955,2,354,190,2,5,0.1,1,0
373618,1879389,956,1,40,129,3,63,0.71,2,87
374548,1884204,957,2,18,85,5,268,3.04,2,202
375249,1887999,958,1,60,20,3,80,0.92,1,226
377217,1895957,959,2,355,145,3,22,0.25,1,0
378460,1900800,960,2,34,200,7,13,0.15,1,327
380416,438133,961,2,130,125,4,23,0.67,2,262
380730,1317588,962,2,356,50,30,3,0.08,1,0
382523,732535,963,1,357,160,3,10,0.12,3,359
382524,732535,964,1,205,180,3,14,0.16,3,348
385190,1928213,965,1,115,100,1,20,0.28,1,0
385657,1930204,966,1,358,70,5,2,0.02,1,0
385824,1931205,967,2,87,120,2,47,1.22,1,318
386555,773928,968,1,17,110,2,6,0.19,1,363
386744,1935291,969,1,78,105,7,93,1.06,1,70
386799,1935605,970,2,359,250,3,116,1.32,1,0
387324,1828506,971,1,360,74,240,15,0.17,1,90
387377,390251,972,2,118,165,2,70,0.8,4,15
387666,1939728,973,1,361,99,3,4,0.41,1,335
387735,1146958,974,2,125,125,30,128,1.46,4,0
389482,1947974,975,1,362,75,1,59,0.69,2,0
391948,1960128,976,3,363,45,1,8,0.11,2,364
391955,1960189,977,2,8,159,2,106,1.22,1,34
392948,312722,978,1,49,45,15,15,0.57,4,242
393016,1303029,979,1,364,104,2,133,1.51,1,147
393094,1965972,980,2,32,225,4,27,0.31,1,169
393682,1968502,981,1,296,100,5,61,0.7,1,188
394026,1651591,982,1,365,90,2,2,0.02,2,89
394111,1947974,983,1,33,75,1,16,0.18,2,189
394235,1970839,984,2,3,350,7,0,0.0,1,0
396636,1981742,985,2,45,135,5,38,0.44,1,253
397034,70234,986,1,366,125,1,25,0.28,1,311
397297,1982209,987,2,367,225,3,93,1.05,1,0
397420,1985717,988,1,368,85,3,6,0.07,1,363
398281,325790,989,2,369,200,7,30,0.34,1,224
398283,1989327,990,2,4,250,3,17,0.46,1,5
399946,1996265,991,1,45,90,10,67,0.77,1,301
400039,1488809,992,2,370,130,30,53,0.68,1,0
400466,1985759,993,2,371,90,30,32,0.37,1,50
401579,462379,994,2,11,298,30,131,1.84,2,296
401836,2005740,995,2,2,300,4,19,0.22,1,84
402037,2006712,996,1,3,125,1,0,0.0,1,365
403056,2010724,997,1,53,125,3,74,0.84,3,212
403264,1386983,998,1,87,145,3,165,1.88,2,181
403668,2013117,999,2,50,147,2,16,0.18,1,0
404502,242506,1000,1,31,123,3,269,3.09,3,158
404923,2017752,1001,2,8,88,3,243,2.75,1,217
405025,2018042,1002,2,15,215,2,59,0.94,1,335
405408,2020431,1003,2,6,225,3,134,1.53,1,231
406926,2027134,1004,2,87,269,28,81,0.93,1,122
406992,1952186,1005,2,372,145,3,7,0.08,1,270
407469,2015914,1006,1,60,75,3,112,1.28,8,330
408491,2034361,1007,2,3,145,5,0,0.0,1,0
408983,520189,1008,2,10,229,2,92,1.05,1,321
409262,1621363,1009,2,373,300,29,23,0.26,2,312
409293,2010724,1010,1,53,100,3,67,0.76,3,345
409666,405225,1011,2,220,75,2,8,0.1,1,2
411336,2047776,1012,2,15,225,2,244,2.81,2,252
411525,1697784,1013,1,36,120,6,62,0.7,2,15
411918,2050338,1014,2,18,160,5,125,1.47,3,169
412061,2051075,1015,2,23,125,30,58,0.67,2,212
412180,2051961,1016,2,152,95,5,9,0.1,1,0
413504,1286417,1017,1,30,119,3,137,1.57,1,296
413775,2058589,1018,2,374,275,2,16,0.24,1,167
413876,2059155,1019,2,375,160,1,36,0.57,1,365
414801,319077,1020,2,376,500,1,54,0.65,4,365
415304,2050328,1021,2,377,175,14,1,0.03,1,0
416557,2714164,1022,2,378,87,6,39,0.47,2,258
417685,119588,1023,2,6,160,1,145,1.76,2,257
418291,626289,1024,1,88,125,3,28,0.33,1,364
419373,2085639,1025,2,40,90,2,206,2.4,1,236
419792,2087636,1026,2,331,200,7,4,0.22,1,0
421554,2096690,1027,2,379,250,15,37,0.52,2,54
422040,1090764,1028,1,380,99,30,27,0.31,1,189
424192,2108853,1029,2,381,325,30,18,0.21,1,364
424667,2111060,1030,1,382,99,1,134,1.54,1,265
424767,2103888,1031,2,86,325,2,197,2.25,1,207
424889,2076827,1032,2,383,129,7,5,0.09,1,0
424930,905122,1033,2,384,130,28,5,0.06,1,196
425784,2116807,1034,2,296,190,4,8,0.09,1,0
428226,2128778,1035,1,123,55,2,62,0.71,2,57
430427,820046,1036,1,385,60,2,13,0.15,1,0
430665,2141109,1037,2,386,250,1,8,0.09,1,0
431865,361855,1038,2,40,275,3,50,0.87,2,277
432090,2148881,1039,1,387,50,180,69,0.79,1,0
433218,644941,1040,2,79,125,4,41,0.47,1,10
433414,287733,1041,2,14,150,20,89,1.04,1,247
433914,1906804,1042,2,34,70,4,40,0.46,1,273
434792,2117078,1043,2,78,138,3,106,1.22,1,189
435774,2164138,1044,2,388,265,4,33,0.39,1,0
435776,2164452,1045,1,389,145,5,2,0.09,1,365
435909,2165401,1046,2,390,151,88,19,0.22,1,249
435946,2165711,1047,2,24,208,6,100,1.14,1,310
436510,2168251,1048,2,149,200,3,16,0.19,1,291
436619,2168468,1049,1,10,110,2,64,0.76,1,74
436824,200243,1050,1,77,58,1,17,0.31,2,289
436916,2169825,1051,1,371,55,2,7,0.08,1,0
437352,290662,1052,2,98,105,115,15,0.17,1,219
