listing_id,listing_name
242643,"BIG 1br, SLEEPS 4, dishwashr, TV"
243229,2BR  Apt - 20min to Soho
243708,Williamsburg  - Quiet and Comfy stay
245504,One Fabulous Private Room
245544,NY/ Big Room for 2 near Manhattan
245574,Brooklyn Brownstone apartment
245607,big 1 bedroom apt very central
246134,"Lovely, Large Room in Crown Heights"
246351,"Sweet Apt, Steps From Gramercy Park"
246916,Quality Cozy Studio Next to Subway
246938,Scandinavian-apt for up to 5. LES
248865,Loft Suite @ Box House Hotel
248871,4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE
249414,Large & bright 900ft² 1br in WV
249618,At a very nice area in the WestSide
249867,HANCOCK VERY SMALL ROOM
250259,Pre-War Williamsburg Loft
250311,1 Bedroom Available In My Two Bedroom Flat
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT
250536,The Lenox in Harlem
250537,The Lenox in Harlem
250801, Heart & Soul of Greenwich Village 
251262,Prime Williamsburg Loft off Bedford
251277,Private Bdrm /Bath 1 block Ctrl Prk
252076,+Highly Satisfactory LES dwelling++
252607,Whole apartment / 2 bedroom in NYC
253332,"Spacious, modern loft in awesome neighborhood"
253466,Loft Suite @ The Box House Hotel
253471,Loft Suite @ The Box House Hotel
253475,Loft Suite @ The Box House Hotel
253548,Well Kept  Private Room around  Brighton  Beach
253590,Large 1 Bedroom furnished on UWS
253623,Chez Carine - Privacy in Manhattan
253800,Loft Suite @ Box House Hotel
253803,Loft Suite @ The Box House Hotel
253806,Loft Suite @ The Box House Hotel
253811,Loft Suite @ The Box House Hotel
253815,Loft Suite @ The Box House Hotel
253828,Duplex w/ Terrace @ Box House Hotel
253839,Loft w/ Terrace @ Box House Hotel
253842,1 BR w/ Terrace @ Box House Hotel
253846,Superior @ Box House
254131,"Read it 1st, A seprat fur BR, low $"
254168,2 BR Duplex @ Box House Hotel
254409,Husband & Wife Art-Filled Apartment
255024,"3BR, 2 bathroom condo in Bushwick"
255476,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!"
255601,Cozy 2 Bedroom 20 Min from City
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!
256078,"Entire apt NYC, Queens. 15 min from Times Square."
256328,Luxury Chelsea Townhouse at the High Line
256369,Alchemy BnB - room in artist loft
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC
257568,Zen Den (Airport Pickup: JFK & LGA)
257787,Heart of Williamsburg. Brand New.
258284,"Fresh, Clean Brooklyn Garden Apt."
258397,Guest Apartment in Owner Occupied Home
258686,My Home Is Your Home
258688,Spacious & Stylish Chelsea One Bedroom Apartment
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!
258740,Spacious room in beautiful apt! 
258838,"Oceanview,close to Manhattan"
258876,"Affordable rooms,all transportation"
259946,"Budget stay, near transportation"
260451,Fort Greene brownstone 1BR- SUBLET
260765,NewYork Modern Pre-War LoftStudio 
261194,Cozy Artist Duplex **Bedstuy Charm**
261259,Apartment in Best location in NYC
261344,Inspired in Historic Downtown NYC!
261674,Chelsea/West Village - 2bdrm apt
261781,1500+ sq ft 2BR West Village Loft
262343,Cozy & Clean Lower East Side Apt.
262405,Spacious Townhome Apt in Brooklyn
262478,Chic + Stylish room in heart of LowerEastSide NYC!
262583,Landmark 2 Bedroom West Village NYC
263005,2 bedroom apt in charming brick townhouse
263190,Room in East Village with Private Entrance
263232,Cozy&Clean in a great neighborhood
263502,Prime Williamsburg 1/BD New Condo
263776,City Skyline Views from every room!
263888,Contemporary & Classic Sanctuary on the Hudson
264323,Comfortable Manhattanville
265036,Private room w/ queen bed + rooftop
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA
265145,Studio sublet in Hell's kitchen
265506,Luxury NYC 2 Bedroom with Terrace
265831,Bright unique designer loft in Soho
265912,Spacious  2 bed Loft apartment Bedford L
266146,Beautiful studio by Central Park
266155,One bed suite with private garden
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN
266437,West Village cozy 2 bedroom  NYC 
266449,2 Bedroom Gem - Prime LES Location
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY
267376,BIG ROOM / DOWNTOWN  LOFT /
267435,Large Sunny Bedroom in QNS NYC
267535,Home Away From Home-Room in Bronx
267652,Private clean pleasant spacious room.
267708,"Charming Hotel Alternative
Mount Sinai"
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!
268481,Resort-like living in Williamsburg
268868,Hudson Yards with views of The Highline Park
269283,Brooklyn: A Huge Bedroom + Good Vibes
269889,One stop from Midtown Manhattan!
270139,"Private Room Very Near L train, Bushwick"
270231,Cozy New York  City private room
270315,Bed-stuy Royal Room
270345,SUPER CUTE EAST VILLAGE APARTMENT
270680,GREAP STUDIO / 4PPL IN MIDTOWN
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..
271083,Sleep & Wake near Botanical Gardens
271128,Tranquil in the heart of Brooklyn 2
271130,Tranquil in the heart of Brooklyn 1
271694,"Easy, comfortable studio in Midtown"
271950,Huge luxury 1BR apt near Central Park South(4 ppl)
271954,Beautiful brownstone apartment
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.
272044,Luxury Designer Downtown Apartment
272427,Spacious room on charming block in Greenpoint!
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE"
272738,Guest Room in Authentic Williamsburg Factory Loft
273190,6 Bedroom Landmark West Village Townhouse
273256,Beautiful bed and bath - Manhattan
274062,Beautiful Room Near Central Park!
274329,Fantastic 1-bedroom basement apt.
274376,"Private Clinton Hill, Brooklyn Apt"
274743,Charming furnished Studio-Loft
275976,Lovely 2 bedroom apartment with backyard access
276216,Nights in White Satin in the Slope
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden"
276482,Comfortable Manhattanville.
277207,Beautiful lrg 1800's syle apt share
277370,Location wins for East Village Apt
277883,Sunny Entire Apt with Romantic Bedroom
278090,Furnished room for rent - Manhattan
278145,Large Room in a Huge NY apartment.
278631,West Village NYC Sun-filled Studio!
278876,"Large, furnished room in a 2 bedroom!"
279093,Huge Apartment!  Amazing View!
279857,#1 Yellow Block BnB/see at Net Flix Show Stay Here
279969,Cozy Brownstone Inn I(studio)
280315,Crown Height's Brooklyn Cozy Apt
281521,Amazing West Village 2br
281756,Authentic NY Charming Artist Loft
281851,Beautiful Private Bedroom - Downstairs
282341,Kensington/Ditmas Park pied-a-terre
282443,QT STUDIO FOR ROMANTIC COUPLES
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St"
282863,Cozy & Charming Boerum Hill Flat
282977,Park Slope Brooklyn!  Sunny Bedroom.
283072,One bedroom sharing Bathroom
283090,Spacious East Village Apartment
283184,Huge Williamsburg Loft..Perfect for Big Groups!
283272,Stylish Garden House - Trendy area
283550,Hells Kitchen Ground Fl 1-bedroom
284208,Pre War Park Slope on Prospect Park
284855,Charming Apt in the Best Location!
285442,Huge room with private balcony
285492,Amazing 1 bedroom apt with NYC View
285716,Great spacious room by the L train!
286662,Charming Brooklyn Studio
286838,Private Room in Brownstone
287397,Bed Stuy Pride! Welcome to Brooklyn
287408,Lovely Hell's Kitchen Studio...
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S
287421,"Cozy, Clean Cobble Hill Brownstone"
287481,Bright Loft Apt w Skylight in Wburg
287839,"Cozy, beautiful doormen studio-"
287845,Carroll Gardens Gem-2BD with Garden
289020,Sunny 1BR Center of East Village!
289037,"2BR in Cobble Hill, Brooklyn, NY"
289288,Perfect East Village Apartment
289665,Decorators 5-Star Flat West Village
289703,Beautiful SoHo Luxury Apartment
289958,2 Rooms in Cottage NYC
289995,Zen Minimalist w/Garden- Bedford L Stop
290457,Between Two Bridges 2BD -Whole Apt!
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!
291714,Brooklyn Beauty - Large 2 bedroom Apartment
291812,"Entire Apartment in Astoria, 15mins from Manhattan"
292047,Gorgeous pvt room in West Village
292121,1 bedroom apt in Midtown West
292266,Sunny and spacious bedroom
292637,Beautiful Spacious One Bedroom
293004,Room next to Columbia Uni.
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio"
294227,Loft Suite @ The Box House Hotel
294239,NYC Summer Getaway | Full Home 2BR
294242,Loft Suite @ The Box House Hotel
294250,Beautiful New Garden Apartment 
294259,Loft Suite @ Box House Hotel
294263,Loft Suite @ The Box House Hotel
294280,Loft Suite @ The Box House Hotel
294297,"Lovely apt in Williamsburg, BK"
294353,Williamsburg HUGE SUNNY next2train!
294490,Loft Suite @ Box House Hotel
294717,Modern apartment w/ gorgeous view
295231,"Sunny, clean br available"
295379,Have Whole Apt! Prime Williamsburg!
295998,Panoramic View Central Park & NYC
296345,E Williamsburg Apartment with Yard
296361,Nice Private Room Beauty in Queens
296658,Sublet in Brooklyn/Lefferts Gardens
296717,"Cozy Corner, Bedford Ave  Brooklyn!"
296844,"HISTORIC WILLIAMSBURG, BKLYN #1"
297611,Inexpensive apartment in exchange for cat-care
297962,"Private room in 2 br Apt, Wburg, BK"
298073,"Bright, Airy Williamsburg Apt"
298759,Large Double Room  Queenbed Wifi
298854,"Low$pacious in Williamsburg, Bklyn"
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng
299078,Charming 1BD in SoHo
299531,Feel like you never leave your home
299699,Sunny apartment  in Greenpoint
301034,Furnished Bedroom with private half bath
302057,Sunny private room featured in film
302758,Sunny 1BR East Harlem Apartment
303345,The best studio in town
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease
304799,Penthouse Studio by Central Park
305211,Your Own 2 Br Apt Bedford and Grand
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!
306799,2 rooms; private entrance & bath!
309342,Giant Sunny Bedroom & Private Bath in my Apartment
310220,Prime location! Backyard & outdoor shower! Unique!
310272,"Private Room in Artist's Home, Stapleton, SI"
310325,Large Sunny Bedroom with Bay Window
310338,Harlem/Hamilton Heights Sunny Room
310524,Clinton Hill Duplex near Pratt w/Balcony!
310796,"Sunny 1 BR, West 80s & Central Park"
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6"
311343,COMFORTABLE ROOM
311356,Charming Ridgewood Soulful  Walk-Up
312429,"Comfortable, well-appointed room"
313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU
314982,Share in NYC's trendy East Village
316238,Historic Brooklyn 2-Bedroom Apt
317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!
317905,Come and go as  you please in BKLN!
318021,Room in Huge 1200sf W Harlem Suite
318187,"Huge, Sunny, Open Loft in Brooklyn"
319724,Cozy Nook in Heart of Williamsburg
319798,Peaceful Room...
319844,Cute Room in Historic Loft!
320865,Harlem on the Range
320876,Amazing Park Slope Duplex with Deck
320877,Entire 2 Bedroom Apartment in Williamsburg
321014,Big Bright E Village 2BR (Baby Nursery)
321136,Private Manhattan Studio on Harlem/Heights Border
322037,"Luxury Williamsburg, Brooklyn LOFT"
322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC
322974,Chelsea/Meat Packing  Artist Space!
323706,Elegant Spacious Family Townhouse
324115,Large Master Bedroom - Williamsburg
324517,Central Park Fifth Av MET Museum
324800,Real Williamsburg Artist Loft
325429,Lovely Upper East Yorkville 1 BDRM
326832,Cozy Upper East Side Studio
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT"
327521,"Lovely studio in East Village, NY"
327778,NYC Summer Discount  1 BR Gramercy Apt
328040,"Awesome views, Central location"
328693,Spacious Manhattan Apartment near Central Park
328744,Entire Apt: Sunny 2bd! 15min to NYC
329064,Your Historic House in Brooklyn
329310,Creative Director's Chinatown Loft
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT"
333189,Charming private room in New-York
333323,Cozy bedroom near Times Square
334607,Artist's Flat in Historic Building #10263
334781,Queen size sofa bed in Harlem
335797,Bklyn 6 Beds 1 Bathroom Rental 2
335819,Bklyn 4 Beds 1 Bathroom Rental 3
335820,4 Beds 2 Bathrooms Rental 1
336220,Stylish & Quiet NYC Retreat!
339456,"Bright, new luxury apartment in doorman building"
341525,TIMES SQUARE MASTER BEDROOM!
341982,"Lincoln Center Studio, Clean&Sunny!"
342027,Serenity amidst the busy city
342965,Super Clean Apt by Columbus Circle
342995,Unique private room and bathroom in Brownstone
343276,TIMES SQUARE HOUSE!
343971,Beautiful Room in a Beautiful New NYC Apartment
344019,Best West Village/Meatpacking Space
344068,21 day Chelsea Apartment rental
344092,"Heavy Sun, Quiet, Arty 1 Bedroom"
346248,Cosy apartment in West Village
346805,Spacious Lower East Side Apt in NYC
347865,ARTY 2 BED EAST VILLAGE GEM
349841,Williamsburg Loft: Amazing Sublet
350168,Artist 2BR in Park Slope w/backyard
350525,Spacious 2BR near Botanic Garden
351530,Gorgeous brownstone next to park!
351859,Exquisite Spacious Studio in Midtown
352651,COMFORTABLE LARGE ROOM
352864,Cute Private room in Upper East Side #14
353317,Lower East Side 1bedroom apt in NYC
354095,Large Beautiful East Village 1-Bdrm
355106,Big room near Prospect Park! NY!
356230,It's so easy to get to EVERYthing!
357509,Manhattan -  Best Location in Midtown
359982,Sunny private room right off L train
360400,Beautiful Room in Manhattan Loft
361803,"Luxury, Adorable Studio Apartment"
363320,HOME AWAY FROM HOME
363673,Beautiful 3 bedroom in Manhattan
364275,Den of Zen at The Denizen Bushwick
364785,Sunny large private room in Park Slope
367042,Eastern Parkway Brooklyn 1BR Flat
367810,1400sf Manhattan View Artistic Loft
369411,"ingefära hus! Private room Williamsburg, Brooklyn"
369567,Private MasterBR w/ View of Museum
369671,LUXURY 2BD/2BTH - HUGE PATIO
371138,"Comfy Brooklyn 2BD, W/ Backyard"
373618,Authentic designer loft/roof deck best Williamsbrg
374548,Sunny Retreat with Roof Garden
375249,Enjoy Staten Island Hospitality
377217,Great apt on the UWS - A RARE FIND!
378460,Cozy 2 BD in Midtown West
380416,Park Slope Sunny Studio
380730,Luxury L-Shape Studio + 3 cats
382523,A cozy Red Room with private bathroom
382524,Cozy room with private bathroom & outside garden
385190,"Beautiful 1 bdrm, Inwood Manhattan"
385657,Beautiful Loft/10 min to Manhattan!
385824,New York City- Riverdale Modern two bedrooms unit
386555,A PLACE TO STAY CLOSE TO MANHATTAN
386744,Great room priv/bathrm Eastside location 70's ST
386799,Midtown NYC - 1 Bedroom Apartment
387324,Cozy Room in Sunny Apartment (Long/Short Term)
387377,THERE'S NO PLACE LIKE HOME.........
387666,Cozy home in vibrant Manhattan
387735,LOCATION LOCATION LOCATION Sara's
389482,Quaint & Quiet in Queens
391948,Single Room
391955,Charming brownstone apartment
392948,Williamsburg near soho .support artist living
393016,Your Times Square Sanctuary
393094,Designer studio in Luxury Building
393682,Private cozy bedroom in Nolita
394026,ArtistLoft-MccarenPark-Williamsburg
394111,"Beautiful Bedrooms in Briarwood, NY"
394235,Flatiron-Designer's loft
396636,Stylish Designer Studio with Piano
397034,New York City for All Seasons!
397297,STUNNING E Vill Penthouse
397420,New York Host who knows The Most
398281,One Block From Central Park!
398283,"PARK SLOPE: SWEET, LARGE 2BR DUPLEX"
399946,Light Superhosted Chill LES Apt
400039,Big Beautiful Railroad in Brooklyn
400466,"Bright Brooklyn Flat w/Park Views, 30 day minimum"
401579,"ECO-APT, free YOGA, 2 new bedrooms. Best location!"
401836,"Sunny UES 1.5 Bedroom, Sleeps 6"
402037,Stay with a Jazz Singer in Harlem!
403056,Large Private Room Near Central Park & Mount Sinai
403264,Luxury room in Manhattan Duplex Apt
403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village"
404502,ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!
404923,Private Garden Entry
405025,LUXE Privé L.I.C. Apt & Garden
405408,"Magazine SOHO Studio Loft. 
Read our reviews!"
406926,Nolita apt. with private garden
406992,Family friendly Williamsburg Apt for Vacation!
407469,BROWNSTONE TWO IN BROOKLYN in NYC
408491,Charming West Village One Bedroom
408983,Brooklyn Brownstone full floor/garden ProspectPark
409262,"Family friendly,  steps to subway, large garden :)"
409293,Private Sunny Room Near Central Park & Mount Sinai
409666,"1 bdr apt, sunny & artsy, 4 min walk to the beach"
411336,"""Simple Perfect Soho"""
411525,Beautiful Room + Private Balcony
411918,"3 BR apartment Crown Heights, BKLYN"
412061,Brownstone Sunny & Spacious top fl
412180,"Morocco in Brooklyn with the flyest loft, Amazing!"
413504,Perfect NYC/Williamsburg Location
413775,Midtown East Sutton Area Entire Apt
413876,Finest Gateway to historic Financial District
414801,Industrial Brooklyn Loft with Tree-Lined Windows
415304,Cute east village apartment.
416557,"All Charm: Lush Garden, Huge Kitchen + Quiet"
417685,Bright and Quiet 2 BR in Park Slope
418291,"Cozy, bright 1BR avail. in East Village apartment"
419373,Stylish Loft w/Lovely Backyard
419792,Great Apt IDEAL Location 900 SF
421554,Garden - Brownstone Experience
422040,Gorgeous ! Best Location in NYC !
424192,luxury 1 BedRoom Apt Hells Kitchen
424667,Luxury room + En-suite bath in Times Sq/Midtown W
424767,"Chic, Spacious Loft + Backyard"
424889,Sunny and Zen W. Village Studio of Your Own
424930,2BR Lux Prospect Heights
425784,"An airy, comfy, bookish refuge!"
428226,Bright & Vibrant- The BK experience
430427,"Very clean, quiet bedroom available"
430665,Lux One-bed Central Park View UWS
431865,Elegant Uptown Historic District Garden Apartment
432090,Only 5 Min. to Manhattan!
433218,Lovely 1 bdrm in Prospect Heights!
433414,Spacious & Sunny in Prime Brooklyn
433914,1 Bedroom Apt - Close to JFK & City
434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn"
435774,A REAL New Yorkers  Wall St
435776,ROOM AVAILABLE IN NEW YORK CITY
435909,Sunny West Village Dream
435946,SUNNY ZEN  FULL SERVICE HUGE STUDIO
436510,Beautiful corner prewar apartment in Williamsburg
436619,"Tranquil, Artsy, Sunny Bedroom"
436824,Room in Harlem
436916,Room for the Summer
437352,Fantastic 2BR in Brooklyn's Best Area
437906,GREAT 1BR/2BA TERRACE & W/D! in EV!
438513,Big Beautiful Brooklyn Apt @ Park!
439750,Perfect apt. above L train Graham stop
439870,"Gorgeous Park Slope, BK triplex 4BD"
442636,"Private,Affordable, 20 min to NYC!"
442649,Lovely Chelsea 1 Bedroom
443646,Classy 2.5 BR Brownstone w/ Garden
444171,Upper Duplex in Brooklyn Brownstone
444430,comfy room minutes from museums
446367,"Best Block, NYC!  July 25-Aug 18"
447766,"Great 1 BR Apt in Kips Bay, NY"
447840,Private Artist’s Apt/ Amazing Location!
448048,"1 BR, Book it 1st then write me"
448049,"No Inq,Read it, 1 BR, Rt of Subway,"
