neighbourhood_group,neighbourhood,latitude,longitude,neighbourhood_id
Manhattan,Chelsea,40.74033,-74.00024,532
Manhattan,Upper West Side,40.7969,-73.96128,533
Manhattan,Washington Heights,40.83403,-73.94553,534
Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95641,535
Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,536
Brooklyn,Williamsburg,40.70275,-73.94501,537
Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569,538
Brooklyn,Park Slope,40.67617,-73.98136,539
Brooklyn,Park Slope,40.67595,-73.98053,540
Manhattan,Hell's Kitchen,40.76415,-73.99067,541
Manhattan,Harlem,40.83127,-73.94718,542
Brooklyn,Bedford-Stuyvesant,40.68497,-73.95592,543
Manhattan,Harlem,40.82922,-73.94174,544
Brooklyn,Williamsburg,40.71137,-73.94362,545
Manhattan,Upper East Side,40.76739,-73.9557,546
Manhattan,East Village,40.73089,-73.98195,547
Brooklyn,Park Slope,40.6755,-73.97859,548
Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,549
Manhattan,Upper East Side,40.7694,-73.9572,550
Brooklyn,Clinton Hill,40.68634,-73.96161,551
Brooklyn,Williamsburg,40.7093,-73.9497,552
Manhattan,Chinatown,40.713,-73.99752,553
Manhattan,Theater District,40.75895,-73.9883,554
Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,555
Brooklyn,Bushwick,40.68364,-73.91076,556
Brooklyn,Williamsburg,40.71893,-73.9428,557
Bronx,Concourse Village,40.82802,-73.92039,558
Brooklyn,Fort Greene,40.68765,-73.97073,559
Brooklyn,Williamsburg,40.71413,-73.96596,560
Brooklyn,Sheepshead Bay,40.58422,-73.94079,561
Brooklyn,Williamsburg,40.71973,-73.95582,562
Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323,563
Queens,Sunnyside,40.73826,-73.92458,564
Brooklyn,Greenpoint,40.73049,-73.96115,565
Manhattan,East Village,40.72956,-73.97903,566
Manhattan,West Village,40.73854,-74.00821,567
Manhattan,Theater District,40.75877,-73.98863,568
Brooklyn,Gowanus,40.67688,-73.9859,569
Brooklyn,Bushwick,40.70051,-73.92204,570
Manhattan,Lower East Side,40.71712,-73.98898,571
Staten Island,Emerson Hill,40.60742,-74.14388,572
Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,573
Queens,Long Island City,40.75627,-73.9211,574
Manhattan,Upper West Side,40.79816,-73.9619,575
Brooklyn,Fort Hamilton,40.61927,-74.0307,576
Manhattan,Harlem,40.8078,-73.95208,577
Brooklyn,Bensonhurst,40.61922,-73.99399,578
Brooklyn,Clinton Hill,40.68275,-73.96148,579
Manhattan,Lower East Side,40.71813,-73.98416,580
Manhattan,Lower East Side,40.71892,-73.98401,581
Manhattan,Harlem,40.816,-73.95545,582
Manhattan,Harlem,40.82748,-73.95153,583
Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,584
Manhattan,East Village,40.72229,-73.97901,585
Manhattan,NoHo,40.72956,-73.99287,586
Brooklyn,Greenpoint,40.72595,-73.95298,587
Manhattan,Tribeca,40.71193,-74.00817,588
Brooklyn,Park Slope,40.68012,-73.97847,589
Manhattan,Chelsea,40.74233,-73.99865,590
Brooklyn,Prospect Heights,40.67424,-73.96665,591
Manhattan,Harlem,40.80486,-73.95298,592
Manhattan,Harlem,40.80307,-73.95048,593
Brooklyn,Boerum Hill,40.68653,-73.98562,594
Manhattan,Midtown,40.74267,-73.98569,595
Brooklyn,Bedford-Stuyvesant,40.68749,-73.95494,596
Brooklyn,Fort Greene,40.68645,-73.97538,597
Brooklyn,Clinton Hill,40.68999,-73.96711,598
Staten Island,Shore Acres,40.61077,-74.06824,599
Brooklyn,Williamsburg,40.71126,-73.94576,600
Brooklyn,Bedford-Stuyvesant,40.67855,-73.94949,601
Manhattan,East Village,40.72416,-73.9853,602
Brooklyn,Bedford-Stuyvesant,40.68516,-73.92521,603
Manhattan,West Village,40.73507,-74.00048,604
Manhattan,Chinatown,40.71611,-73.99828,605
Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,606
Manhattan,Hell's Kitchen,40.76189,-73.99,607
Manhattan,East Village,40.72645,-73.98035,608
Brooklyn,Sunset Park,40.66293,-73.99833,609
Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167,610
Bronx,Concourse,40.83001,-73.92158,611
Manhattan,East Harlem,40.79239,-73.94535,612
Manhattan,East Village,40.72709,-73.98274,613
Manhattan,SoHo,40.72599,-74.00168,614
Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,615
Manhattan,East Harlem,40.79442,-73.93433,616
Manhattan,Hell's Kitchen,40.76166,-73.99675,617
Queens,Ridgewood,40.70163,-73.90867,618
Manhattan,Midtown,40.75575,-73.96842,619
Manhattan,Harlem,40.80903,-73.94197,620
Queens,Long Island City,40.74581,-73.95295,621
Brooklyn,South Slope,40.66414,-73.98574,622
Manhattan,West Village,40.74,-74.00381,623
Manhattan,Midtown,40.75348,-73.97065,624
Manhattan,Lower East Side,40.72066,-73.98506,625
Brooklyn,Williamsburg,40.71746,-73.95497,626
Brooklyn,DUMBO,40.70257,-73.9847,627
Manhattan,East Village,40.72264,-73.9837,628
Manhattan,Kips Bay,40.73833,-73.98186,629
Manhattan,Greenwich Village,40.73268,-73.99255,630
Manhattan,Chinatown,40.71892,-73.99628,631
Queens,Ditmars Steinway,40.77679,-73.91687,632
Manhattan,Lower East Side,40.71693,-73.98948,633
Manhattan,Gramercy,40.73685,-73.98359,634
Brooklyn,Fort Greene,40.68501,-73.97019,635
Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003,636
Brooklyn,Prospect Heights,40.67722,-73.96542,637
Brooklyn,Clinton Hill,40.68975,-73.96703,638
Brooklyn,Bedford-Stuyvesant,40.69221,-73.95866,639
Manhattan,West Village,40.72969,-74.00635,640
Brooklyn,Clinton Hill,40.6893,-73.96602,641
Brooklyn,Williamsburg,40.70832,-73.94157,642
Brooklyn,Bedford-Stuyvesant,40.68016,-73.94878,643
Brooklyn,Williamsburg,40.70875,-73.95508,644
Manhattan,Inwood,40.85888,-73.92886,645
Bronx,Kingsbridge,40.8679,-73.90023,646
Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383,647
Manhattan,Chelsea,40.75127,-73.99637,648
Brooklyn,Crown Heights,40.67607,-73.94421,649
Manhattan,Gramercy,40.73834,-73.9823,650
Queens,Elmhurst,40.7347,-73.88066,651
Manhattan,Lower East Side,40.71876,-73.98851,652
Brooklyn,Greenpoint,40.73787,-73.95385,653
Manhattan,West Village,40.73066,-74.00287,654
Manhattan,West Village,40.73291,-74.00059,655
Manhattan,Washington Heights,40.85099,-73.92822,656
Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918,657
Brooklyn,Williamsburg,40.7184,-73.96019,658
Brooklyn,Crown Heights,40.67495,-73.95563,659
Manhattan,Chinatown,40.71582,-73.99902,660
Manhattan,Harlem,40.81068,-73.94288,661
Manhattan,Harlem,40.81122,-73.94279,662
Manhattan,Greenwich Village,40.73129,-73.99944,663
Brooklyn,Williamsburg,40.71628,-73.95737,664
Manhattan,Upper West Side,40.78558,-73.9726,665
Manhattan,Chinatown,40.7146,-73.991,666
Manhattan,East Harlem,40.79493,-73.94462,667
Brooklyn,Sunset Park,40.6623,-73.99049,668
Brooklyn,Greenpoint,40.73693,-73.95284,669
Brooklyn,Greenpoint,40.73641,-73.9533,670
Brooklyn,Greenpoint,40.73794,-73.95254,671
Brooklyn,Brighton Beach,40.58147,-73.96726,672
Manhattan,Upper West Side,40.79771,-73.96323,673
Manhattan,Harlem,40.81512,-73.94692,674
Brooklyn,Greenpoint,40.7373,-73.95323,675
Brooklyn,Greenpoint,40.73708,-73.95271,676
Brooklyn,Greenpoint,40.73652,-73.95236,677
Brooklyn,Greenpoint,40.73693,-73.95316,678
Brooklyn,Greenpoint,40.73784,-73.95324,679
Brooklyn,Greenpoint,40.73674,-73.95247,680
Brooklyn,Greenpoint,40.73783,-73.95259,681
Brooklyn,Greenpoint,40.73714,-73.95296,682
Brooklyn,Greenpoint,40.73731,-73.9545,683
Queens,Jackson Heights,40.74965,-73.89344,684
Brooklyn,Greenpoint,40.73793,-73.95316,685
Brooklyn,Clinton Hill,40.68197,-73.96549,686
Brooklyn,Bushwick,40.70271,-73.91566,687
Brooklyn,Williamsburg,40.7116,-73.9529,688
Brooklyn,Bedford-Stuyvesant,40.69241,-73.94885,689
Manhattan,Nolita,40.72004,-73.99424,690
Queens,Sunnyside,40.74511,-73.92398,691
Manhattan,Chelsea,40.74599,-74.00253,692
Brooklyn,Cobble Hill,40.68946,-73.99385,693
Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473,694
Brooklyn,Cypress Hills,40.67855,-73.8896,695
Brooklyn,Williamsburg,40.71408,-73.9489,696
Brooklyn,Clinton Hill,40.68618,-73.96144,697
Brooklyn,Park Slope,40.67379,-73.98454,698
Queens,St. Albans,40.70554,-73.76637,699
Manhattan,West Village,40.74031,-74.00532,700
Manhattan,Chelsea,40.74618,-74.00392,701
Manhattan,Harlem,40.81872,-73.94567,702
Staten Island,Arrochar,40.59251,-74.06479,703
Staten Island,Arrochar,40.59101,-74.06685,704
Staten Island,Arrochar,40.59262,-74.06659,705
Brooklyn,Fort Greene,40.69142,-73.97203,706
Manhattan,Upper East Side,40.76928,-73.95021,707
Brooklyn,Bedford-Stuyvesant,40.68338,-73.95289,708
Manhattan,West Village,40.72953,-74.00462,709
Manhattan,Financial District,40.70523,-74.01345,710
Manhattan,Chelsea,40.74025,-74.00161,711
Manhattan,West Village,40.73378,-74.00429,712
Manhattan,Lower East Side,40.72087,-73.99022,713
Brooklyn,East Flatbush,40.64468,-73.94219,714
Manhattan,Lower East Side,40.7193,-73.98966,715
Manhattan,West Village,40.73312,-74.0042,716
Brooklyn,Fort Greene,40.69778,-73.97676,717
Manhattan,East Village,40.72534,-73.98591,718
Manhattan,Harlem,40.82151,-73.94516,719
Brooklyn,Williamsburg,40.72059,-73.9567,720
Queens,Sunnyside,40.74558,-73.92324,721
Manhattan,Upper West Side,40.79433,-73.9765,722
Manhattan,Morningside Heights,40.81055,-73.95549,723
Brooklyn,Crown Heights,40.6711,-73.95231,724
Brooklyn,Cypress Hills,40.67962,-73.88928,725
Manhattan,Theater District,40.76217,-73.98411,726
Manhattan,Upper East Side,40.76128,-73.96463,727
Manhattan,Nolita,40.72313,-73.99438,728
Brooklyn,Williamsburg,40.7177,-73.95576,729
Manhattan,Upper West Side,40.78448,-73.97289,730
Manhattan,Upper West Side,40.78304,-73.97447,731
Brooklyn,Fort Greene,40.68737,-73.97125,732
Manhattan,Chelsea,40.74139,-74.0005,733
Manhattan,Lower East Side,40.71992,-73.98773,734
Manhattan,Little Italy,40.71905,-73.99677,735
Manhattan,Financial District,40.70741,-74.00102,736
Queens,Rego Park,40.73349,-73.86009,737
Bronx,Wakefield,40.89557,-73.8447,738
Brooklyn,Kensington,40.64277,-73.97296,739
Manhattan,East Harlem,40.79111,-73.94466,740
Manhattan,Harlem,40.79951,-73.95257,741
Brooklyn,Williamsburg,40.71647,-73.93974,742
Manhattan,Chelsea,40.75114,-74.00195,743
Brooklyn,Crown Heights,40.66431,-73.93216,744
Queens,Long Island City,40.74579,-73.95012,745
Brooklyn,Bushwick,40.70278,-73.92673,746
Queens,Woodside,40.74409,-73.91122,747
Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254,748
Manhattan,East Village,40.72454,-73.99151,749
Brooklyn,Williamsburg,40.71073,-73.96207,750
Brooklyn,Williamsburg,40.71028,-73.96128,751
Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,752
Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059,753
Brooklyn,Bedford-Stuyvesant,40.6865,-73.95372,754
Manhattan,Midtown,40.75282,-73.97315,755
Manhattan,Upper East Side,40.76373,-73.96897,756
Manhattan,Greenwich Village,40.73388,-73.99452,757
Manhattan,Washington Heights,40.85774,-73.92901,758
Manhattan,East Village,40.72257,-73.98465,759
Brooklyn,Greenpoint,40.72723,-73.95728,760
Brooklyn,Fort Greene,40.69135,-73.97321,761
Brooklyn,Williamsburg,40.70513,-73.95505,762
Manhattan,West Village,40.73301,-74.00268,763
Manhattan,East Harlem,40.79793,-73.93612,764
Manhattan,Harlem,40.80285,-73.95166,765
Brooklyn,Bushwick,40.70642,-73.91665,766
Brooklyn,Clinton Hill,40.68156,-73.96537,767
Manhattan,Upper East Side,40.77368,-73.95198,768
Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702,769
Brooklyn,Sunset Park,40.65992,-73.99042,770
Brooklyn,Prospect Heights,40.67847,-73.97038,771
Manhattan,Harlem,40.81371,-73.95585,772
Brooklyn,Greenpoint,40.72868,-73.95835,773
Manhattan,East Village,40.73168,-73.98662,774
Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533,775
Manhattan,East Harlem,40.7928,-73.93967,776
Queens,Astoria,40.77117,-73.91905,777
Manhattan,West Village,40.73729,-74.00807,778
Brooklyn,Crown Heights,40.66984,-73.95141,779
Manhattan,Harlem,40.82977,-73.94071,780
Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489,781
Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,782
Brooklyn,Crown Heights,40.67392,-73.94662,783
Manhattan,West Village,40.73879,-74.00425,784
Brooklyn,Greenpoint,40.73321,-73.95587,785
Manhattan,Harlem,40.80671,-73.95082,786
Brooklyn,Kensington,40.6433,-73.97386,787
Manhattan,Chinatown,40.71601,-73.99123,788
Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292,789
Brooklyn,Gowanus,40.68131,-73.98879,790
Brooklyn,Park Slope,40.67264,-73.98136,791
Brooklyn,Cypress Hills,40.67889,-73.86404,792
Manhattan,East Village,40.7241,-73.97899,793
Brooklyn,Williamsburg,40.70766,-73.95191,794
Brooklyn,Williamsburg,40.71422,-73.9484,795
Manhattan,Hell's Kitchen,40.76001,-73.99133,796
Brooklyn,South Slope,40.66441,-73.97974,797
Manhattan,West Village,40.73362,-74.00923,798
Manhattan,East Village,40.73119,-73.98819,799
Manhattan,Chelsea,40.74494,-73.9998,800
Brooklyn,Bushwick,40.69657,-73.9129,801
Brooklyn,Crown Heights,40.67106,-73.95463,802
Manhattan,Harlem,40.80748,-73.95589,803
Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,804
Manhattan,Hell's Kitchen,40.76147,-73.99152,805
Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,806
Brooklyn,Cobble Hill,40.68538,-74.00056,807
Brooklyn,Williamsburg,40.70839,-73.94289,808
Brooklyn,Fort Greene,40.69018,-73.98107,809
Brooklyn,Carroll Gardens,40.68128,-73.99522,810
Manhattan,East Village,40.72948,-73.98694,811
Brooklyn,Carroll Gardens,40.68353,-73.9914,812
Manhattan,East Village,40.72506,-73.98865,813
Manhattan,West Village,40.72891,-74.00293,814
Manhattan,SoHo,40.7253,-73.99916,815
Queens,Long Island City,40.75295,-73.93228,816
Brooklyn,Greenpoint,40.71947,-73.95252,817
Manhattan,Chinatown,40.71283,-73.99703,818
Manhattan,Upper West Side,40.77338,-73.98887,819
Brooklyn,Crown Heights,40.67385,-73.94405,820
Queens,Astoria,40.76856,-73.91828,821
Manhattan,West Village,40.73908,-74.00378,822
Manhattan,Hell's Kitchen,40.7625,-73.9869,823
Brooklyn,Bushwick,40.69755,-73.91187,824
Brooklyn,Crown Heights,40.67335,-73.96,825
Manhattan,Harlem,40.80497,-73.95146,826
Brooklyn,Williamsburg,40.70736,-73.94331,827
Brooklyn,Greenpoint,40.73683,-73.9543,828
Queens,Astoria,40.76444,-73.92607,829
Brooklyn,Greenpoint,40.7389,-73.95395,830
Manhattan,Upper West Side,40.77611,-73.97808,831
Brooklyn,Greenpoint,40.73806,-73.95462,832
Brooklyn,Greenpoint,40.73661,-73.95479,833
Brooklyn,Greenpoint,40.73857,-73.95435,834
Brooklyn,Williamsburg,40.711,-73.96225,835
Brooklyn,Williamsburg,40.70686,-73.95365,836
Brooklyn,Greenpoint,40.73857,-73.95299,837
Brooklyn,Williamsburg,40.71095,-73.95239,838
Brooklyn,Williamsburg,40.70918,-73.94881,839
Brooklyn,Williamsburg,40.71685,-73.96573,840
Manhattan,Upper West Side,40.7909,-73.96762,841
Brooklyn,Williamsburg,40.71143,-73.94159,842
Queens,Elmhurst,40.737,-73.87444,843
Brooklyn,Crown Heights,40.66469,-73.96091,844
Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,845
Brooklyn,Williamsburg,40.71653,-73.95554,846
Brooklyn,Fort Greene,40.69309,-73.97074,847
Brooklyn,Williamsburg,40.70638,-73.96627,848
Brooklyn,Williamsburg,40.71629,-73.95786,849
Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,850
Brooklyn,Williamsburg,40.71635,-73.94609,851
Manhattan,Upper East Side,40.77272,-73.95307,852
Manhattan,SoHo,40.72509,-74.00304,853
Brooklyn,East New York,40.66795,-73.89232,854
Brooklyn,Greenpoint,40.72582,-73.95843,855
Manhattan,Harlem,40.80637,-73.95433,856
Brooklyn,Flatbush,40.64387,-73.96855,857
Manhattan,East Harlem,40.7968,-73.93611,858
Manhattan,East Harlem,40.79596,-73.94463,859
Manhattan,Upper West Side,40.78012,-73.98439,860
Manhattan,Upper West Side,40.77508,-73.9799,861
Brooklyn,Williamsburg,40.71532,-73.96064,862
Brooklyn,Fort Greene,40.68786,-73.97421,863
Brooklyn,Bushwick,40.70793,-73.91987,864
Manhattan,Upper West Side,40.79044,-73.97513,865
Brooklyn,Greenpoint,40.72668,-73.95762,866
Staten Island,Clifton,40.62318,-74.07848,867
Manhattan,Harlem,40.82286,-73.94596,868
Manhattan,Harlem,40.82451,-73.94457,869
Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,870
Manhattan,Upper West Side,40.78443,-73.97399,871
Brooklyn,Crown Heights,40.67679,-73.95639,872
Manhattan,East Harlem,40.79107,-73.94381,873
Queens,Ridgewood,40.70215,-73.91139,874
Brooklyn,Prospect Heights,40.67339,-73.96519,875
Manhattan,Lower East Side,40.72209,-73.99274,876
Manhattan,East Village,40.73171,-73.98717,877
Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,878
Manhattan,West Village,40.73237,-74.00608,879
Brooklyn,Kensington,40.64354,-73.97777,880
Manhattan,Harlem,40.80343,-73.9531,881
Brooklyn,Bushwick,40.70462,-73.9228,882
Brooklyn,Williamsburg,40.71394,-73.96267,883
Brooklyn,Bay Ridge,40.6339,-74.02035,884
Brooklyn,Greenpoint,40.73028,-73.95927,885
Manhattan,Harlem,40.8076,-73.94433,886
Brooklyn,South Slope,40.66485,-73.98343,887
Brooklyn,Williamsburg,40.71279,-73.95852,888
Manhattan,Gramercy,40.73294,-73.98282,889
Manhattan,Washington Heights,40.83456,-73.9457,890
Brooklyn,Williamsburg,40.72091,-73.95814,891
Brooklyn,Williamsburg,40.71819,-73.95414,892
Manhattan,West Village,40.73887,-74.00342,893
Manhattan,Upper West Side,40.77892,-73.98238,894
Brooklyn,Williamsburg,40.71336,-73.96192,895
Manhattan,Upper East Side,40.77688,-73.96177,896
Brooklyn,Williamsburg,40.71368,-73.94478,897
Manhattan,Upper East Side,40.7761,-73.95265,898
Manhattan,Upper East Side,40.77471,-73.95574,899
Brooklyn,Clinton Hill,40.68625,-73.96446,900
Manhattan,East Village,40.725,-73.98851,901
Manhattan,Kips Bay,40.74016,-73.97665,902
Manhattan,Midtown,40.75023,-73.98293,903
Manhattan,Upper West Side,40.78867,-73.96809,904
Brooklyn,Crown Heights,40.66604,-73.95914,905
Brooklyn,Flatbush,40.63593,-73.96076,906
Manhattan,Chinatown,40.71638,-73.99167,907
Manhattan,Inwood,40.86658,-73.92558,908
Brooklyn,Williamsburg,40.71179,-73.96449,909
Manhattan,Hell's Kitchen,40.76186,-73.99165,910
Brooklyn,Williamsburg,40.71417,-73.95917,911
Manhattan,Harlem,40.82772,-73.93877,912
Brooklyn,East Flatbush,40.63602,-73.94607,913
Brooklyn,East Flatbush,40.63759,-73.9459,914
Brooklyn,East Flatbush,40.63611,-73.94637,915
Manhattan,Harlem,40.803,-73.95278,916
Manhattan,Upper West Side,40.79526,-73.9655,917
Manhattan,Hell's Kitchen,40.75763,-73.99482,918
Manhattan,Upper West Side,40.77577,-73.98258,919
Manhattan,Upper East Side,40.77631,-73.95289,920
Manhattan,Hell's Kitchen,40.76774,-73.9892,921
Manhattan,Harlem,40.81169,-73.94355,922
Manhattan,Hell's Kitchen,40.75782,-73.99349,923
Manhattan,Harlem,40.83177,-73.95,924
Manhattan,West Village,40.73104,-74.00879,925
Manhattan,Flatiron District,40.74253,-73.9916,926
Brooklyn,Sunset Park,40.64372,-74.02066,927
Manhattan,Greenwich Village,40.72886,-74.00013,928
Manhattan,Lower East Side,40.71868,-73.99017,929
Manhattan,East Village,40.72143,-73.98117,930
Brooklyn,Williamsburg,40.71682,-73.96369,931
Brooklyn,Park Slope,40.67725,-73.9821,932
Brooklyn,Crown Heights,40.66888,-73.95292,933
Brooklyn,Park Slope,40.67188,-73.97533,934
Manhattan,Chelsea,40.74964,-73.99158,935
Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.95057,936
Manhattan,Upper East Side,40.78164,-73.94717,937
Manhattan,Chinatown,40.71515,-73.99029,938
Manhattan,East Village,40.72986,-73.97913,939
Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95937,940
Brooklyn,Crown Heights,40.66898,-73.9571,941
Manhattan,Midtown,40.75407,-73.96713,942
Brooklyn,Williamsburg,40.70712,-73.94013,943
Manhattan,Midtown,40.74553,-73.98943,944
Manhattan,Upper East Side,40.77584,-73.9502,945
Manhattan,Harlem,40.79967,-73.95156,946
Manhattan,Upper West Side,40.80142,-73.96931,947
Brooklyn,Williamsburg,40.70507,-73.9353,948
Brooklyn,Park Slope,40.67962,-73.97655,949
Brooklyn,Crown Heights,40.66847,-73.94875,950
Brooklyn,Greenpoint,40.7376,-73.95678,951
Brooklyn,Williamsburg,40.71148,-73.95573,952
Brooklyn,Prospect Heights,40.67425,-73.96514,953
Manhattan,East Village,40.72899,-73.97792,954
Brooklyn,Greenpoint,40.72488,-73.94013,955
Brooklyn,Williamsburg,40.72212,-73.95696,956
Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433,957
Staten Island,Graniteville,40.62109,-74.16534,958
Manhattan,Upper West Side,40.78161,-73.97898,959
Manhattan,Hell's Kitchen,40.75643,-73.99046,960
Brooklyn,Park Slope,40.67407,-73.98111,961
Brooklyn,Sheepshead Bay,40.59721,-73.95149,962
Manhattan,Harlem,40.80491,-73.94866,963
Manhattan,Harlem,40.80334,-73.94805,964
Manhattan,Inwood,40.87039,-73.91611,965
Brooklyn,Williamsburg,40.704,-73.93285,966
Bronx,Spuyten Duyvil,40.87991,-73.91673,967
Staten Island,Stapleton,40.62766,-74.07988,968
Manhattan,Upper East Side,40.7685,-73.96034,969
Manhattan,Midtown,40.76082,-73.97548,970
Manhattan,Kips Bay,40.74238,-73.98122,971
Manhattan,Harlem,40.80151,-73.9522,972
Manhattan,Washington Heights,40.83434,-73.94027,973
Manhattan,Gramercy,40.73677,-73.98084,974
Queens,Briarwood,40.71151,-73.81561,975
Queens,Ozone Park,40.68581,-73.84642,976
Brooklyn,Columbia St,40.68636,-74.00345,977
Brooklyn,Williamsburg,40.70994,-73.96573,978
Manhattan,Hell's Kitchen,40.76013,-73.99007,979
Manhattan,Financial District,40.70621,-74.01525,980
Manhattan,Nolita,40.72172,-73.99689,981
Brooklyn,Greenpoint,40.72049,-73.95221,982
Queens,Briarwood,40.71068,-73.81577,983
Manhattan,Flatiron District,40.74125,-73.98862,984
Manhattan,Harlem,40.83091,-73.94223,985
Manhattan,Upper West Side,40.7824,-73.98294,986
Manhattan,East Village,40.72634,-73.98267,987
Manhattan,Harlem,40.82703,-73.94311,988
Manhattan,Upper East Side,40.78521,-73.95489,989
Brooklyn,South Slope,40.66106,-73.98316,990
Manhattan,Lower East Side,40.72123,-73.98996,991
Brooklyn,Bushwick,40.70339,-73.92945,992
Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96237,993
Brooklyn,Carroll Gardens,40.67939,-73.99398,994
Manhattan,Upper East Side,40.76494,-73.95804,995
Manhattan,Harlem,40.80192,-73.95827,996
Manhattan,East Harlem,40.79314,-73.94853,997
Manhattan,Midtown,40.7453,-73.99056,998
Manhattan,East Village,40.72812,-73.97966,999
Brooklyn,Williamsburg,40.7093,-73.96484,1000
Brooklyn,Windsor Terrace,40.64791,-73.97904,1001
Queens,Long Island City,40.75453,-73.93377,1002
